pin,slack
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/cnt.hi_2_RNI64V161[23]:C,97239
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/cnt.hi_2_RNI64V161[23]:D,93969
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/cnt.hi_2_RNI64V161[23]:FCI,91602
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/cnt.hi_2_RNI64V161[23]:FCO,91602
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/cnt.hi_2_RNI64V161[23]:S,91754
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_lsu_inst/mar[31]:ALn,46834
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_lsu_inst/mar[31]:CLK,90806
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_lsu_inst/mar[31]:D,94585
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_lsu_inst/mar[31]:EN,98039
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_lsu_inst/mar[31]:Q,90806
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/un11_cmp_cry_5:A,90701
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/un11_cmp_cry_5:B,90597
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/un11_cmp_cry_5:FCI,90487
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/un11_cmp_cry_5:FCO,90487
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/res_o_7_2_cZ[13]:A,95320
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/res_o_7_2_cZ[13]:B,95977
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/res_o_7_2_cZ[13]:C,95607
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/res_o_7_2_cZ[13]:D,93597
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/res_o_7_2_cZ[13]:Y,93597
FCCC_C0_0/FCCC_C0_0/CCC_INST/IP_INTERFACE_9:IPA,
FCCC_C0_0/FCCC_C0_0/CCC_INST/IP_INTERFACE_9:IPB,
FCCC_C0_0/FCCC_C0_0/CCC_INST/IP_INTERFACE_9:IPC,
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_lsu_inst/rdata_o[25]:ALn,46834
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_lsu_inst/rdata_o[25]:CLK,96397
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_lsu_inst/rdata_o[25]:D,88747
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_lsu_inst/rdata_o[25]:Q,96397
led6_obuf/U0/U_IOOUTFF:A,
led6_obuf/U0/U_IOOUTFF:Y,
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/rf_wdata_1[22]:A,96655
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/rf_wdata_1[22]:B,96361
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/rf_wdata_1[22]:C,96518
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/rf_wdata_1[22]:D,96388
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/rf_wdata_1[22]:Y,96361
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr.mtvec_1_sqmuxa_0_a2_1_a2:A,95903
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr.mtvec_1_sqmuxa_0_a2_1_a2:B,95820
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr.mtvec_1_sqmuxa_0_a2_1_a2:C,95669
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr.mtvec_1_sqmuxa_0_a2_1_a2:D,94169
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr.mtvec_1_sqmuxa_0_a2_1_a2:Y,94169
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/res_o_7_2_RNO[11]:A,95346
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/res_o_7_2_RNO[11]:B,95477
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/res_o_7_2_RNO[11]:Y,95346
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/imm_gen.imm_o_6_i_i_a2[8]:A,94901
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/imm_gen.imm_o_6_i_i_a2[8]:B,97212
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/imm_gen.imm_o_6_i_i_a2[8]:Y,94901
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/un11_cmp_cry_23:A,91073
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/un11_cmp_cry_23:B,90939
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/un11_cmp_cry_23:FCI,90487
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/un11_cmp_cry_23:FCO,90487
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr.mtinst[24]:ALn,46834
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr.mtinst[24]:CLK,96411
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr.mtinst[24]:D,98302
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr.mtinst[24]:EN,95675
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr.mtinst[24]:Q,96411
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr.mtinst[24]:SLn,97797
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/prefetch_buffer.1.prefetch_buffer_inst/fifo_mem_fifo_mem_0_0/FF_10:IPENn,
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b1_mem_ram_b1_0_0/CFG_0:B,98384
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b1_mem_ram_b1_0_0/CFG_0:IPB,98384
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b1_mem_ram_b1_0_0/CFG_0:IPC,
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/addsub_res_cry_0_RNIKD091_2:A,97229
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/addsub_res_cry_0_RNIKD091_2:B,96738
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/addsub_res_cry_0_RNIKD091_2:C,94310
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/addsub_res_cry_0_RNIKD091_2:D,94142
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/addsub_res_cry_0_RNIKD091_2:Y,94142
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/mtimecmp_lo[20]:ALn,46834
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/mtimecmp_lo[20]:CLK,95910
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/mtimecmp_lo[20]:D,98629
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/mtimecmp_lo[20]:EN,84152
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/mtimecmp_lo[20]:Q,95910
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/FF_9:IPENn,
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_uart0_inst_true.neorv32_uart0_inst/rx_engine.sync[2]:ALn,46834
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_uart0_inst_true.neorv32_uart0_inst/rx_engine.sync[2]:CLK,98660
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_uart0_inst_true.neorv32_uart0_inst/rx_engine.sync[2]:D,
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_uart0_inst_true.neorv32_uart0_inst/rx_engine.sync[2]:Q,98660
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/cnt.lo_2[18]:ALn,46834
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/cnt.lo_2[18]:CLK,94969
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/cnt.lo_2[18]:D,93591
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/cnt.lo_2[18]:Q,94969
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/bus_access.bus_rsp_o.data_4_2_1_0_wmux[29]:A,87958
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/bus_access.bus_rsp_o.data_4_2_1_0_wmux[29]:B,87769
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/bus_access.bus_rsp_o.data_4_2_1_0_wmux[29]:C,95328
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/bus_access.bus_rsp_o.data_4_2_1_0_wmux[29]:D,95023
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/bus_access.bus_rsp_o.data_4_2_1_0_wmux[29]:FCO,
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/bus_access.bus_rsp_o.data_4_2_1_0_wmux[29]:Y,87769
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/fetch_engine.pc_RNIHBKG1[2]:B,96873
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/fetch_engine.pc_RNIHBKG1[2]:C,96587
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/fetch_engine.pc_RNIHBKG1[2]:D,96532
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/fetch_engine.pc_RNIHBKG1[2]:FCI,96617
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/fetch_engine.pc_RNIHBKG1[2]:FCO,96532
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/fetch_engine.pc_RNIHBKG1[2]:S,97071
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/neorv32_cpu_cp_shifter_inst/serial_shifter.serial_shifter_core.shifter.sreg_4[31]:A,94876
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/neorv32_cpu_cp_shifter_inst/serial_shifter.serial_shifter_core.shifter.sreg_4[31]:B,95158
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/neorv32_cpu_cp_shifter_inst/serial_shifter.serial_shifter_core.shifter.sreg_4[31]:Y,94876
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_lsu_inst/mar[17]:ALn,46834
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_lsu_inst/mar[17]:CLK,90623
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_lsu_inst/mar[17]:D,94847
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_lsu_inst/mar[17]:EN,98039
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_lsu_inst/mar[17]:Q,90623
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr_read_reg.csr.rdata_6_0_0_6[27]:A,96437
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr_read_reg.csr.rdata_6_0_0_6[27]:B,96339
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr_read_reg.csr.rdata_6_0_0_6[27]:C,92159
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr_read_reg.csr.rdata_6_0_0_6[27]:D,91809
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr_read_reg.csr.rdata_6_0_0_6[27]:Y,91809
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/mtime_lo[11]:ALn,46834
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/mtime_lo[11]:CLK,95328
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/mtime_lo[11]:D,96058
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/io_system.neorv32_mtime_inst_true.neorv32_mtime_inst/mtime_lo[11]:Q,95328
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_regfile_inst/reg_file_1_reg_file_1_0_1/FF_10:IPENn,
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr_read_reg.csr.rdata_6_0_0[29]:A,92123
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr_read_reg.csr.rdata_6_0_0[29]:B,92250
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr_read_reg.csr.rdata_6_0_0[29]:C,90085
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr_read_reg.csr.rdata_6_0_0[29]:D,91809
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_control_inst/csr_read_reg.csr.rdata_6_0_0[29]:Y,90085
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/alu_core.res_o_6[27]:A,92672
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/alu_core.res_o_6[27]:B,93839
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/core_complex.neorv32_cpu_inst/neorv32_cpu_alu_inst/alu_core.res_o_6[27]:Y,92672
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_xbus_inst_true.neorv32_xbus_inst/or_reduce_f.tmp_v:A,94045
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_xbus_inst_true.neorv32_xbus_inst/or_reduce_f.tmp_v:B,93947
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_xbus_inst_true.neorv32_xbus_inst/or_reduce_f.tmp_v:C,92666
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_xbus_inst_true.neorv32_xbus_inst/or_reduce_f.tmp_v:D,92666
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_xbus_inst_true.neorv32_xbus_inst/or_reduce_f.tmp_v:Y,92666
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_ADDR[0],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_ADDR[10],91474
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_ADDR[11],91484
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_ADDR[12],91509
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_ADDR[13],91503
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_ADDR[1],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_ADDR[2],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_ADDR[3],90744
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_ADDR[4],90649
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_ADDR[5],91343
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_ADDR[6],91317
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_ADDR[7],91558
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_ADDR[8],91590
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_ADDR[9],91554
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_ARST_N,
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_BLK[0],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_BLK[1],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_BLK[2],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_CLK,89212
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_DIN[0],98369
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_DIN[10],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_DIN[11],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_DIN[12],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_DIN[13],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_DIN[14],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_DIN[15],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_DIN[16],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_DIN[17],
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_DIN[1],98383
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_DIN[2],98397
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_DIN[3],98387
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_DIN[4],98411
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_DIN[5],98412
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_DIN[6],98399
neorv32_ProcessorTop_MinimalBoot_0/neorv32_inst/memory_system.neorv32_int_dmem_inst_true.neorv32_int_dmem_inst/mem_ram_b0_mem_ram_b0_0_0/INST_RAM1K18_IP:A_DIN[7],98402
